[ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->2; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->1,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->2989.000000;[usage]->3
[ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->1580.000000;[usage]->1
[ID]->6; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->1074.000000;[usage]->1
[ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->1954.000000;[usage]->1
[ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->3,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->4240.000000;[usage]->2
[ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->3,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->13; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->4,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->1767.000000;[usage]->2
[ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->4,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->3651.000000;[usage]->4
[ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->4,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->4,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->73.000000;[usage]->1
[ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->5,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->5,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->5,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->5,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->6,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->22; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->6,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->6,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->6,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->1421.000000;[usage]->1
[ID]->25; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->7,1;[winProbability]->0.900000;[Failures]->1;[betAmount]->1382.000000;[usage]->3
[ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->7,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->27; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->7,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->7,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->2973.000000;[usage]->3
[ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->8,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->8,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->2402.000000;[usage]->2
[ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->8,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->8,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->12,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->5
[ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->12,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->12,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->51; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->12,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->14,1;[winProbability]->0.200000;[Failures]->1;[betAmount]->1408.000000;[usage]->3
[ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->14,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->14,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->55; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->14,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->16,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->3553.000000;[usage]->2
[ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->16,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->58; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->18,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->3
[ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->18,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->18,3;[winProbability]->0.900000;[Failures]->1;[betAmount]->0.000000;[usage]->1
[ID]->63; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->18,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[[Users]]
[ID]->609140307; [Age]->59; [Time Spent]->4705469120955555872; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.009773; [Attempts No Money]->1212367181
[ID]->520380561; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->834451951; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->112980883; [Age]->63; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->352341688; [Age]->44; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->692375170; [Age]->44; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->107862060; [Age]->65; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->720148837; [Age]->40; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->050698679; [Age]->62; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->693548366; [Age]->47; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->745650193; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->387227218; [Age]->32; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->435256195; [Age]->29; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->785951032; [Age]->58; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->556900096; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->196715731; [Age]->52; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->962432437; [Age]->56; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->813681328; [Age]->50; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->148469783; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->462857242; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->630328341; [Age]->67; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->031451772; [Age]->33; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->699993735; [Age]->68; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->407267572; [Age]->64; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->944828726; [Age]->61; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->867332876; [Age]->58; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->462117919; [Age]->61; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->315876352; [Age]->49; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->268780829; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->075111906; [Age]->29; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->022225467; [Age]->34; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->525001601; [Age]->61; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->577246234; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->067852471; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->872579552; [Age]->43; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->274196885; [Age]->50; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->927205988; [Age]->57; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->315195123; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->036979565; [Age]->66; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->507382753; [Age]->70; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->082397371; [Age]->22; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->590180520; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->154442956; [Age]->54; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->982130818; [Age]->70; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->638571929; [Age]->66; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->344006832; [Age]->45; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->104776654; [Age]->65; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->097904975; [Age]->32; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->413337766; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->867356762; [Age]->52; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->163098544; [Age]->70; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->482400165; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->071530239; [Age]->26; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->983108056; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->813836254; [Age]->66; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->217258816; [Age]->46; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->204122216; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->166284995; [Age]->45; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->248821861; [Age]->30; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->886889481; [Age]->26; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->557054978; [Age]->30; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->749955579; [Age]->39; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->391146123; [Age]->56; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->803929234; [Age]->61; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->420722904; [Age]->20; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->330030542; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->359687444; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->924975248; [Age]->61; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->363110213; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->017878234; [Age]->36; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->519406997; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->584550283; [Age]->40; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->065561142; [Age]->59; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->759361478; [Age]->50; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->862943882; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->902240418; [Age]->28; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->123098188; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->376210335; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->108859748; [Age]->43; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->690117015; [Age]->46; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->652050192; [Age]->35; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->386884571; [Age]->67; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->206864969; [Age]->20; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->991599332; [Age]->26; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->215942412; [Age]->46; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->177276145; [Age]->56; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->918177683; [Age]->64; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->842672768; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->994782533; [Age]->63; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->098702211; [Age]->52; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->850783540; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->017076388; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->717971639; [Age]->28; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->608599805; [Age]->32; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->111824256; [Age]->32; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->426335386; [Age]->46; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->828346289; [Age]->54; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->603087934; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->839261416; [Age]->36; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->562271359; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
